"gvkey","iid","cik","first_date","last_date"
"186545","01",1454007,2011-04-18,2013-06-13
"212782","02W",42872,2007-12-03,2007-12-27
"184360","01",1401774,2010-02-22,2010-06-17
"324960","01",1888654,2022-01-19,2023-02-09
"039214","01",1855168,2021-06-25,2023-04-18
"011644","03",1435788,2008-05-23,2008-08-22
"100472","02W",764180,2013-08-13,2015-07-01
"178774","01C",1489161,2010-11-18,2013-05-03
"035404","01",1634038,2019-01-22,2021-08-09
"033492","01",1731536,2018-06-28,2019-11-06
"036871","02",1819157,2020-08-14,2022-08-16
"037372","03",1825724,2020-11-12,2022-11-10
"036880","02",1818355,2020-11-06,2021-05-19
"037951","02",1836547,2021-02-10,2022-08-12
"119095","01",1076411,1999-03-19,2001-08-14
"185946","03",1286162,2010-11-19,2014-05-23
"163680","01",1663187,2016-06-20,2016-06-20
"035369","03",1764301,2019-06-21,2021-08-10
"035653","90W",1776985,2019-09-09,2023-03-27
"037640","01",890821,2020-01-13,2023-03-31
"036418","06",1800682,2020-05-08,2021-05-24
"040473","02",1863099,2021-07-29,2023-02-23
"030576","01",1880346,2021-09-01,2021-09-01
"039657","01",1855886,2021-05-26,2022-11-10
"112652","01",1746109,2022-03-25,2022-03-25
"039936","02",1858912,2021-11-19,2023-04-17
"179302","01",1341341,2007-10-12,2008-02-01
"180954","01",1421289,2008-02-11,2011-08-04
"120458","02",1518214,2011-04-19,2011-06-30
"138267","01",930667,2001-04-30,2022-11-03
"060976","01",916833,1996-07-03,1997-07-15
"112101","01",846901,2013-03-15,2013-03-15
"022658","01",1111406,2014-11-12,2015-01-26
"008092","01",1419682,2008-06-13,2012-10-01
"030894","04",1697152,2017-03-21,2018-02-20
"001499","01",230014,1998-07-28,1998-07-28
"036719","04",1816176,2020-09-18,2022-08-22
"006014","01",1474459,2011-04-01,2011-09-22
"017225","02W",1520951,2011-06-24,2011-10-21
"145274","05",86521,2009-07-31,2011-05-09
"012672","01",1077106,1999-01-28,1999-04-09
"017225","02W",1516690,2011-06-24,2011-10-21
"012672","01",1077064,1999-01-28,1999-04-09
"025632","01",1531905,2011-10-05,2012-01-06
"185517","01",1392521,2007-06-22,2011-07-28
"017225","02W",1516737,2011-06-24,2011-10-21
"017225","02W",1516696,2011-06-24,2011-10-21
"012672","01",1077116,1999-01-28,1999-04-09
"025632","01",1531934,2011-10-05,2012-01-06
"025632","01",1531943,2011-10-05,2012-01-06
"012672","01",1077112,1999-01-28,1999-04-09
"025632","01",1531942,2011-10-05,2012-01-06
"017225","02W",1516741,2011-06-24,2011-10-21
"025632","01",1531927,2011-10-05,2012-01-06
"012672","01",1077094,1999-01-28,1999-04-09
"017225","03W",1516795,2011-06-24,2011-10-21
"025632","01",1531921,2011-10-05,2012-01-06
"012672","01",1077092,1999-01-28,1999-04-09
"017225","03W",1516649,2011-06-24,2011-10-21
"012672","01",1077105,1999-01-28,1999-04-09
"017225","02W",1523649,2011-06-24,2011-10-21
"012672","01",1077089,1999-01-28,1999-04-09
"017225","03W",1516764,2011-06-24,2011-10-21
"017225","03W",1516769,2011-06-24,2011-10-21
"012672","01",1077083,1999-01-28,1999-04-09
"017225","02W",1516790,2011-06-24,2011-10-21
"012672","01",1077108,1999-01-28,1999-04-09
"017225","03W",1516757,2011-06-24,2011-10-21
"017225","03W",1518534,2011-06-24,2011-10-21
"017225","03W",1516636,2011-06-24,2011-10-21
"017225","02W",1520622,2011-06-24,2011-10-21
"017225","03W",1516669,2011-06-24,2011-10-21
"017225","02W",1516756,2011-06-24,2011-10-21
"017225","02W",1520493,2011-06-24,2011-10-21
"017225","02W",1518530,2011-06-24,2011-10-21
"017225","02W",1516779,2011-06-24,2011-10-21
"017225","03W",1516778,2011-06-24,2011-10-21
"017225","03W",1516761,2011-06-24,2011-10-21
"017225","03W",1516786,2011-06-24,2011-10-21
"174121","01",1315045,2013-08-01,2013-11-04
"174121","01",1315359,2013-08-01,2013-11-04
"174121","01",1583094,2013-08-01,2013-11-04
"174121","01",1583071,2013-08-01,2013-11-04
"011644","03",1435789,2008-05-23,2008-08-22
"178610","02",1486509,2010-03-15,2010-06-18
"011644","03",1435780,2008-05-23,2008-08-22
"022532","01",1519737,2011-05-19,2011-05-19
"022532","01",1519742,2011-05-19,2011-05-19
"180402","01",1077120,1999-01-28,1999-04-09
"180402","01",1077096,1999-01-28,1999-04-09
"180402","01",1021354,1999-01-28,1999-04-09
"180402","01",1077078,1999-01-28,1999-04-09
"180402","01",1077086,1999-01-28,1999-04-09
"180402","01",1077069,1999-01-28,1999-04-09
"180402","01",1077065,1999-01-28,1999-04-09
"163680","01",1662802,2016-06-20,2016-06-20
"163680","01",1662795,2016-06-20,2016-06-20
"163680","01",1665567,2016-06-20,2016-06-20
"148349","01",1403204,2007-07-19,2007-07-20
"148349","01",1077670,2006-10-11,2007-07-20
"027014","01",1521797,2011-06-03,2011-10-19
"148349","01",1077673,2006-10-11,2007-07-20
"148349","01",1403770,2007-07-19,2007-07-20
"012672","01",1077073,1999-01-28,1999-04-09
"017225","03W",1520950,2011-06-24,2011-10-21
"025632","01",1531917,2011-10-05,2011-10-05
"017225","02W",1516763,2011-06-24,2011-10-21
"017225","02W",1516758,2011-06-24,2011-10-21
"017225","02W",1516788,2011-06-24,2011-10-21
"017225","02W",1516768,2011-06-24,2011-10-21
"011644","03",1435791,2008-05-23,2008-08-22
"008092","02",1557799,2012-09-27,2012-10-01
"180402","01",1077115,1999-01-28,1999-04-09
"027014","01",1521796,2011-06-03,2011-10-19
"033241","01",1683252,2019-03-07,2019-03-07
"284353","90",1757064,2019-02-27,2023-04-18
"039248","01",1454938,2021-04-21,2023-03-15
"179929","10C",840551,2021-04-01,2022-08-11
"041328","90",1872302,2021-09-09,2023-04-18
"038045","03",1835205,2020-12-07,2022-11-14
"038389","01",1733257,2020-12-28,2023-03-23
"101289","03W",1045182,1998-06-29,2000-07-05
"179833","01",1335480,2007-11-09,2008-06-10
"033931","02",1738758,2018-04-30,2020-03-31
"066098","01",1493225,2020-02-14,2020-05-08
"017225","02W",1527718,2011-08-22,2011-10-21
"025632","01",1531999,2011-10-05,2012-01-06
"039722","03",1856689,2021-09-22,2022-09-27
"163680","01",1662801,2016-06-20,2016-06-20
"060802","02",943322,1998-03-31,2010-05-12
"037696","01",1833214,2021-04-02,2021-11-22
"039817","01",1852749,2021-10-05,2023-03-30
"040235","03",1885998,2021-10-08,2023-03-31
"122194","05",1695519,2018-08-01,2022-07-28
"327564","01W",1795579,2022-04-27,2023-04-26
"039529","02",1873441,2021-08-26,2023-04-17
"038803","01",1848097,2021-07-22,2022-11-14
"025778","01",891035,1996-08-13,2003-03-28
"066353","01",1093902,1999-08-27,2004-06-29
"133945","01",1050119,2000-05-12,2003-11-14
"002710","02",914165,1994-11-29,1994-11-29
"002271","02",1100726,2004-07-20,2004-08-05
"029604","01",932779,1996-05-13,1998-10-13
"061580","01",96890,1995-10-17,2002-11-13
"152250","01",1194842,2003-02-20,2006-11-21
"024691","01",878230,1996-05-16,2001-11-19
"138302","01",1034764,1999-12-02,2008-02-08
"030895","01",65202,1996-02-22,1996-12-30
"016891","01",830250,1996-05-10,1997-05-15
"024872","01",881887,1996-08-13,1997-05-14
"064299","01",942416,1997-03-28,2000-11-02
"138202","01",1094215,2000-02-17,2000-11-14
"011797","01",745469,1995-04-05,2000-04-14
"030111","01",1093468,1999-10-18,2001-11-14
"028576","01",904975,1996-05-15,1997-11-14
"029884","01",908338,1996-08-29,1998-06-18
"015713","01",824210,1995-11-13,2002-11-12
"008248","01",1013834,1996-08-09,2000-03-03
"137534","01",1104219,2000-01-27,2000-11-16
"160924","01",832508,1995-11-14,1998-04-15
"064235","01",1001594,1996-05-20,1998-11-23
"025515","01",882261,1996-05-14,1997-08-14
"030480","01",922862,1996-08-09,1996-11-19
"002527","01",310431,1994-03-15,1995-11-14
"108557","01C",1278466,2004-02-27,2006-03-30
"060852","01",879712,1996-05-06,1998-05-12
"029933","01",889885,1996-05-06,1997-11-12
"029897","01",914026,1996-05-10,1998-11-23
"132678","01",1094369,2000-03-10,2003-01-29
"064510","01",1029448,1997-05-05,1999-11-10
"015395","01",841191,1995-04-28,2002-05-02
"029349","01",913344,1996-05-10,1998-08-17
"004985","01",317890,1995-06-29,1998-08-14
"120845","01",1027108,1999-05-27,2001-03-27
"031135","01",1083286,1999-06-14,2000-05-11
"065915","01",1047073,1998-03-30,2001-10-24
"017018","01",825534,1995-08-08,1997-08-13
"030719","01",108949,1996-05-15,1997-11-14
"175688","01",776867,2001-06-25,2001-06-25
"063780","01",924664,1996-11-13,1998-03-20
"001036","01C",29590,2000-03-30,2000-11-09
"016966","01",1018380,1996-11-14,1997-11-12
"106465","01",1177439,2003-01-30,2006-10-11
"135024","01",1028442,2000-02-08,2001-04-02
"029761","01",853372,1996-07-15,1999-10-15
"160205","01",1286517,2004-04-09,2005-06-08
"113364","01",1062777,1998-11-16,1999-05-17
"062444","01",1006361,1996-10-15,1998-04-23
"176395","01",1383059,2008-01-11,2008-04-29
"177264","02",1385587,2007-01-18,2008-05-16
"009614","01",1090452,1999-09-02,1999-09-02
"022221","01",1255962,2003-07-30,2003-11-10
"024369","01",818594,1996-05-15,1998-01-22
"122163","01",1394186,2007-08-07,2009-05-01
"063634","01",843520,1999-12-15,1999-12-15
"025334","03",1259685,2003-09-25,2003-12-23
"178754","01",859313,2007-03-28,2011-11-22
"166459","01",1438106,2008-06-24,2008-09-08
"013927","02",1496641,2010-10-27,2013-07-22
"007114","01",1497219,2010-10-01,2010-10-01
"142260","01",1524181,2011-09-01,2011-09-20
"008095","01",1082816,1999-03-29,2001-03-08
"108250","02C",1286798,2011-11-08,2012-05-11
"166709","01",1324915,2006-03-17,2010-10-19
"013927","02",1286954,2010-10-27,2013-07-22
"027241","02",1653247,2016-04-28,2018-11-06
"010002","02",1354495,2011-04-06,2011-04-06
"010002","02",1505187,2011-04-06,2011-04-06
"010002","02",1354195,2011-04-06,2011-04-06
"010002","02",1354225,2011-04-06,2011-04-06
"010002","02",1354484,2011-04-06,2011-04-06
"010002","02",1354475,2011-04-06,2011-04-06
"010002","02",1354473,2011-04-06,2011-04-06
"003619","01",1233823,2003-05-23,2013-10-21
"107814","02",1496639,2013-07-02,2013-07-02
"107814","02",1029831,2013-07-02,2013-07-02
"003619","01",1233811,2003-05-23,2013-10-21
"003619","01",1233833,2003-05-23,2013-10-21
"002271","02",1100722,2004-07-20,2004-08-05
"002271","02",1100723,2004-07-20,2004-08-05
"063110","01",1060364,1998-08-14,1998-11-13
"063482","01",1048071,1997-10-17,1999-04-01
"176395","01",1383056,2008-01-11,2008-04-29
"176395","01",1383061,2008-01-11,2008-04-29
"022221","01",1255967,2003-07-30,2003-11-10
"022221","01",1255318,2003-07-30,2003-11-10
"025334","03",1259682,2003-09-25,2003-12-23
"151610","01",1196871,2003-05-30,2004-12-07
"025334","03",1259680,2003-09-25,2003-12-23
"025334","03",1259670,2003-09-25,2003-12-23
"176899","02",1438105,2008-06-24,2008-09-08
"163946","01",1162137,2010-04-15,2010-04-15
"186310","01W",1536678,2011-12-15,2012-01-05
"163946","01",1162140,2010-04-15,2010-04-15
"142260","01",1524168,2011-09-01,2011-09-20
"163946","01",1162149,2010-04-15,2010-04-15
"010002","02",1354458,2011-04-06,2011-04-06
"037966","02",1899215,2021-12-23,2021-12-23
"030331","90",1047452,1997-10-08,1997-11-05
"028940","02",1397580,2007-08-28,2007-09-10
"163946","01",1394919,2010-04-15,2010-04-15
"186310","01W",1536677,2011-12-15,2012-01-05
"163946","01",1162147,2010-04-15,2010-04-15
"022221","01",1255966,2003-07-30,2003-11-10
"037966","02",1899211,2021-12-23,2021-12-23
"035308","04",1770141,2019-08-07,2021-06-04
"039817","03",1852749,2021-10-05,2023-03-30
"325778","01W",1850453,2021-08-06,2022-10-31
"037902","02",1831006,2021-01-25,2023-03-31
"015334","07W",3124,2003-04-16,2007-10-23
"039892","02",1882464,2021-12-21,2023-03-30
"241637","03W",1668717,2017-03-22,2023-03-03
"064410","01W",104599,1997-05-29,2002-10-15
"020259","01",1296944,2004-07-21,2004-07-26
"223007","02W",1021232,2003-05-02,2005-11-04
"028150","01",1132907,2002-11-01,2004-06-30
"126006","01",1143932,2001-07-02,2004-05-24
"031241","01",869497,1996-11-15,1999-05-17
"152132","01",1175976,2002-11-19,2005-08-17
"013119","01",788330,1995-04-12,2000-10-16
"013622","01",814180,1995-08-11,1996-11-13
"024615","01",872401,1996-05-10,1998-05-15
"061603","01",1002176,1998-05-27,1998-07-23
"132698","01C",1058283,2000-05-11,2002-05-10
"003849","01W",320185,1995-05-12,1996-08-23
"001334","01",1122965,2000-11-13,2001-11-14
"007553","01",351155,1994-03-25,1995-11-13
"204671","02W",1041841,2003-05-12,2006-05-23
"061517","01",930884,1996-07-01,1997-02-13
"014264","01",792723,1994-02-14,1997-05-15
"123724","01",1081227,1999-06-24,2003-03-14
"138309","01",1109705,2000-03-24,2002-11-14
"001582","01",914042,1996-05-15,1997-08-13
"154910","01",1012454,2004-08-19,2006-11-08
"061440","03W",1001474,2003-03-28,2008-03-05
"160339","01",1286603,2004-04-30,2004-07-19
"025116","01",882293,1996-05-15,1998-11-12
"112752","01",1061646,1998-07-24,2005-11-04
"013467","93",807198,2002-10-30,2004-08-06
"013467","91",807198,2002-10-30,2004-08-06
"065248","07W",1403882,2007-10-01,2007-10-19
"260892","01",1033660,2004-02-23,2005-11-21
"014499","01",830735,1994-02-14,1994-05-13
"179067","02",1409383,2007-12-18,2009-11-16
"008306","01",864760,1997-05-22,1998-05-05
"012384","12W",89635,2003-05-06,2004-10-29
"134625","01",1082542,1999-12-06,2000-05-17
"134604","01",1089708,2000-03-20,2000-03-20
"182307","01",1453820,2009-01-26,2011-11-14
"170297","01",1536052,2011-12-13,2012-05-14
"186041","02W",1500308,2010-11-23,2014-07-28
"003153","03C",1585297,2013-09-13,2013-09-30
"035411","02",1777393,2019-09-09,2021-05-28
"035783","01",1787791,2019-10-18,2021-05-17
"037173","01",1865482,2022-02-16,2022-02-16
"038956","02",1863460,2021-09-16,2023-03-31
"037366","01",1819876,2020-12-03,2022-11-30
"318005","05W",1697862,2017-08-24,2023-03-16
"040709","03",1858180,2021-06-04,2023-04-03
"061691","01",1002179,1997-03-28,1998-11-12
"064335","02W",1030739,1999-08-23,2003-06-30
"008642","01",79166,1994-03-29,1998-05-15
"019390","01",109747,1995-05-24,2004-11-15
"028496","01",897999,1996-04-30,1999-09-28
"012191","01",789577,1995-02-14,1997-11-14
"066623","01",868196,1998-03-10,2001-08-14
"164405","01",1314363,2005-01-28,2007-08-27
"108518","01",1122973,2001-04-18,2001-04-18
"066293","01",1046128,1998-01-07,2000-05-15
"065423","05W",1045302,2003-02-12,2003-08-06
"179185","01",1175784,2007-09-21,2007-12-18
"022819","01",863445,1996-08-13,1999-03-25
"003087","03",1415039,2007-12-17,2011-07-19
"006944","01",355878,1994-08-05,1994-12-21
"186112","01",1127579,2010-10-29,2011-02-02
"184262","01",1163739,2013-04-01,2013-04-01
"024607","01",765880,2013-05-24,2013-05-24
"065706","03",1553737,2012-07-12,2012-07-20
"020259","01",1297225,2004-07-21,2013-06-11
"020259","01",1123250,2004-07-21,2013-06-11
"013853","01",1265280,2004-03-30,2004-05-10
"180178","01",1388017,2007-03-07,2007-03-14
"180178","01",1388020,2007-03-07,2007-03-14
"025365","04W",1274700,2004-03-17,2004-10-29
"005643","04",1617377,2014-09-11,2017-06-23
"005643","04",1617372,2014-09-11,2017-06-23
"005643","04",1617354,2014-09-11,2017-06-23
"005643","04",1617882,2014-09-11,2014-11-20
"005643","04",1617265,2014-09-11,2014-11-20
"005643","04",1617335,2014-09-11,2017-06-23
"005643","04",1617289,2014-09-11,2017-06-23
"005643","04",1617420,2014-09-11,2014-11-20
"005643","04",1617310,2014-09-11,2014-11-20
"005643","04",1617170,2014-09-11,2017-06-23
"005643","04",1617184,2014-09-11,2014-11-20
"012417","01",795425,1995-03-29,1998-11-16
"022221","01",1255312,2003-07-30,2003-11-10
"025334","03",1259641,2003-09-25,2003-12-23
"022221","01",1255990,2003-07-30,2003-11-10
"129418","01",1097722,1999-10-29,2000-11-07
"005643","04",1617142,2014-09-11,2017-06-23
"005643","04",1617826,2014-09-11,2017-06-23
"062836","07",1533103,2011-10-25,2015-08-05
"062836","07",1533102,2011-10-25,2015-08-05
"162094","01W",1284672,2004-07-15,2005-06-28
"003087","03",1414911,2007-12-17,2011-07-19
"151613","01",1196872,2003-05-30,2004-12-07
"062065","01",1321808,2007-08-09,2007-08-13
"178633","02",1481984,2010-03-30,2013-06-25
"162720","02",1404357,2007-06-25,2007-07-05
"065706","03",1553778,2012-07-12,2012-07-20
"002710","02",1051699,1997-12-23,2001-07-16
"005643","01",1617406,2014-09-11,2014-11-20
"013853","01",1265282,2004-03-30,2004-05-10
"013853","01",1265279,2004-03-30,2004-05-10
"180178","01",1388015,2007-03-07,2007-03-14
"005643","04",1617382,2014-09-11,2017-06-23
"005643","04",1617259,2014-09-11,2017-06-23
"005643","04",1617157,2014-09-11,2017-06-23
"162720","02",1404497,2007-06-25,2007-07-05
"005643","04",1617649,2014-09-11,2017-06-23
"017411","01",1526697,2013-08-28,2022-08-29
"033702","01",1726146,2018-06-01,2019-10-25
"032746","01",1709563,2017-11-07,2019-05-29
"166218","01",1369085,2021-09-17,2021-11-12
"291758","02",1614744,2015-09-24,2023-03-03
"041627","01",1899658,2022-01-10,2022-11-07
"041916","01",1933414,2023-01-18,2023-03-15
"034107","01",1750155,2021-12-22,2023-03-23
"027949","04",897421,2022-02-04,2022-02-04
"004987","01",355876,1994-02-15,1997-06-30
"016994","01",846801,1995-11-14,1997-05-14
"025586","02",1004938,2001-03-29,2002-05-07
"106999","01C",1000791,2002-12-03,2010-06-29
"062216","01",929528,1996-05-17,1997-05-20
"030387","01",896281,1996-05-14,1996-05-14
"004259","01",16218,1995-10-25,1996-12-05
"007478","01",67212,1995-12-28,1997-12-09
"066423","01",1050372,1997-11-28,1999-03-16
"100873","01W",1462300,2009-04-23,2009-06-04
"187078","01",1301046,2005-08-11,2006-08-11
"126042","01",1416886,2008-06-13,2009-06-01
"179562","02",1355096,2007-09-07,2011-08-09
"183455","01",53453,2004-11-29,2004-11-29
"210595","01W",1276671,2013-01-03,2013-01-03
"009526","01",88034,1994-03-28,1994-08-03
"165556","02",1364763,2006-08-11,2013-04-22
"175835","01",1370314,2006-08-10,2010-05-10
"020259","02C",1539389,2012-01-18,2013-06-11
"010813","01",868857,2015-07-06,2015-07-06
"248819","01",1539042,2013-10-15,2017-10-27
"028480","01",1672750,2016-08-02,2018-09-11
"024896","01",1591670,2018-04-20,2018-04-20
"014802","04W",833029,2002-11-26,2006-12-21
"038538","90",1834253,2021-01-15,2023-04-28
"329579","01",1812477,2022-08-15,2023-03-21
"038039","03",1844389,2021-02-09,2023-03-30
"011333","01",104060,1995-08-14,1996-02-20
"012583","01",767965,1994-02-11,1997-11-05
"112408","01W",1018117,1999-06-25,2007-04-26
"149698","01",1169034,2002-10-29,2003-04-29
"030747","02W",929058,2003-05-22,2019-04-29
"125530","01",1077568,2000-04-14,2002-11-19
"109179","01W",1057997,2003-04-28,2016-02-18
"012627","02C",865286,1996-07-16,1997-02-13
"065828","01",1073101,1999-02-08,2010-05-10
"143132","03",1501298,2011-04-04,2011-06-21
"005072","03",1501305,2011-04-04,2011-06-21
"179065","03",1159513,2010-05-07,2010-10-26
"113491","01",1067930,1998-08-14,1998-10-15
"009939","01",730272,2017-06-26,2017-10-12
"035213","01",1697805,2018-11-02,2020-06-01
"004019","03C",1299951,2004-12-01,2006-01-04
"005643","01",1617386,2014-09-11,2017-06-23
"005643","01",1617266,2014-09-11,2017-06-23
"065706","03",1553692,2012-07-12,2012-07-20
"164363","01",1577848,2013-06-14,2013-08-28
"005643","01",1617261,2014-09-11,2014-11-20
"005643","01",1617879,2014-09-11,2017-06-23
"005643","01",1618080,2014-09-11,2014-11-20
"005643","01",1617303,2014-09-11,2017-06-23
"005643","01",1617212,2014-09-11,2017-06-23
"005643","01",1617197,2014-09-11,2017-06-23
"005643","01",1617418,2014-09-11,2017-06-23
"005643","01",1617311,2014-09-11,2017-06-23
"005643","01",1617226,2014-09-11,2017-06-23
"005643","01",1618088,2014-09-11,2014-11-20
"005643","01",1617416,2014-09-11,2014-11-20
"005643","01",1617082,2014-09-11,2017-06-23
"005643","01",1617081,2014-09-11,2017-06-23
"014155","01",1465867,2016-06-16,2016-06-16
"060923","01",1369979,2006-07-26,2010-10-01
"060923","01",1369972,2006-07-26,2010-10-01
"020696","03",1382864,2007-01-04,2007-05-18
"060923","01",1369985,2006-07-26,2010-10-01
"060923","01",1369997,2006-07-26,2010-10-01
"028602","01",1325568,2005-05-02,2005-05-02
"064655","03",1278158,2004-02-17,2004-03-17
"014555","01C",1264430,2003-11-24,2013-02-13
"064655","03",1278168,2004-02-17,2004-03-17
"144135","01",1556142,2012-08-23,2012-09-06
"165556","02",1510109,2011-04-08,2013-04-22
"014555","01C",1557961,2012-10-01,2013-02-13
